Time_stamp,RPF_Flag,EnergyCost_USD_per_kWh,P_kW,Q_kvar,Total_RPF,TotalRPF_kW,P_c_kW,P_d_kW,E_kWh,Pnet_kW,Pmax_kW,Pmax_kW_chk,V1,V2,V3,VLL_min_kV,Smax_kVA,charge_when_RPF0,charge_exceed_TotalRPF,discharge_cap_active,discharge_cap_violation,ampacity_violation,ampacity_binding,at_Pcmax,at_Pdmax,mutex_violation
02-22 9:00,0,0.0703,1609.57,103.76664,0.0,-0.0,0.0,0.0,23176.16109528064,1609.57,10946.994360108978,10946.994360108978,1.012906102,1.012922673,1.012911057,4.21368938432,10947.486151433792,False,False,False,False,False,False,False,False,False
02-22 10:00,0,0.0703,1619.654,109.91426,0.0,-0.0,0.0,0.0,23176.16109528064,1619.654,10943.097014553116,10943.097014553116,1.012551073,1.012581301,1.012564813,4.21221246368,10943.648999052952,False,False,False,False,False,False,False,False,False
02-22 11:00,0,0.0703,1588.264,90.81487,0.0,-0.0,0.0,12517.353040516604,23176.16109528064,-10929.089040516605,10929.089040516605,10929.089040516605,1.011238836,1.011284886,1.01126261,4.20675355776,10929.466345442183,False,False,False,False,False,True,False,False,False
02-22 12:00,1,0.0703,-4810.31,434.577,-4810.31,4810.31,4810.31,0.0,10000.0,0.0,10600.430745015865,10600.430745015863,0.9816305104,0.9816307186,0.9816189773,4.083534945568,10609.335000310179,False,False,False,False,False,False,False,False,False
02-22 13:00,1,0.0703,-4611.12,376.962,-4611.12,4611.12,4611.12,0.0,14569.7945,0.0,10581.125826858615,10581.125826858617,0.9796300334,0.979668255,0.9796422327,4.075260938944,10587.838500527785,False,False,False,False,False,False,False,False,False
02-22 14:00,0,0.0703,1479.785,42.054472,0.0,-0.0,0.0,0.0,18950.3585,1479.785,10837.541104704202,10837.541104704202,1.002741087,1.002881775,1.002826482,4.17140292192,10837.622699410067,False,False,False,False,False,False,False,False,False
02-22 15:00,0,0.0703,1548.349,80.3626,0.0,-0.0,0.0,0.0,18950.3585,1548.349,10828.636810906406,10828.636810906406,1.001937266,1.002080493,1.002024534,4.168059026560001,10828.935004421995,False,False,False,False,False,False,False,False,False
02-22 16:00,0,0.0703,1637.072,131.06976,0.0,-0.0,0.0,0.0,18950.3585,1637.072,10841.49738265739,10841.49738265739,1.003172892,1.003284185,1.003239968,4.17319923072,10842.28964657159,False,False,False,False,False,False,False,False,False
02-22 17:00,0,0.0703,1677.87,155.9921,0.0,-0.0,0.0,0.0,18950.3585,1677.87,10911.181582863082,10911.181582863082,1.009654301,1.009650221,1.009653219,4.2001449193600005,10912.296599225707,False,False,False,False,False,False,False,False,False
02-22 18:00,0,0.0999,1754.979,203.2147,0.0,-0.0,0.0,1754.979,18950.3585,0.0,10912.95574515486,10912.955745154859,1.009887087,1.009886255,1.00988971,4.201126820800001,10914.847653998866,False,False,True,False,False,False,False,False,False
02-22 19:00,0,0.0999,1913.441,290.1187,0.0,-0.0,0.0,1913.441,17103.012184210525,0.0,10924.612616150322,10924.612616150322,1.011146113,1.011150777,1.011154191,4.20636783008,10928.464195532713,False,False,True,False,False,False,False,False,False
02-22 20:00,0,0.0999,1823.299,234.5992,0.0,-0.0,0.0,1823.299,15088.863763157897,0.0,10910.874583897648,10910.874583897647,1.009751979,1.009756268,1.009759807,4.20056823264,10913.396399388426,False,False,True,False,False,False,False,False,False
02-22 21:00,0,0.0999,1767.071,200.0654,0.0,-0.0,0.0,1767.071,13169.601657894736,0.0,10902.520415333054,10902.520415333054,1.008915515,1.008920095,1.008923343,4.1970885424,10904.355898953005,False,False,True,False,False,False,False,False,False
02-22 22:00,0,0.0481,1735.332,180.6125,0.0,-0.0,0.0,0.0,11309.526921052631,1735.332,10898.165877038751,10898.165877038753,1.008481253,1.008486166,1.008489081,4.19528201248,10899.662396542753,False,False,False,False,False,False,False,False,False
02-22 23:00,0,0.0481,1682.422,148.23599,0.0,-0.0,0.0,0.0,11309.526921052631,1682.422,10892.415863606975,10892.415863606977,1.007904097,1.007908677,1.007910759,4.19288104352,10893.42449620358,False,False,False,False,False,False,False,False,False
02-23 0:00,0,0.0481,1626.141,113.879256,0.0,-0.0,0.0,0.0,11309.526921052631,1626.141,10887.875368543058,10887.875368543058,1.00744577,1.007447269,1.007448685,4.190974403199999,10888.470899344578,False,False,False,False,False,False,False,False,False
02-23 1:00,0,0.0481,1610.097,104.1073,0.0,-0.0,0.0,1244.0505749999998,11309.526921052631,366.0464250000002,10890.78941843036,10890.789418430359,1.007706327,1.007707701,1.007707993,4.19205832032,10891.286998629132,False,False,False,False,False,False,False,False,False
02-23 2:00,0,0.0481,1637.852,121.03504,0.0,-0.0,0.0,0.0,10000.0,1637.852,10900.765726664666,10900.765726664666,1.008645507,1.008647339,1.008646464,4.19596530912,10901.437653288434,False,False,False,False,False,False,False,False,False
02-23 3:00,0,0.0481,1697.804,157.6536,0.0,-0.0,0.0,0.0,10000.0,1697.804,10915.528555974144,10915.528555974144,1.010054588,1.010057461,1.010055421,4.201827086080001,10916.66699656447,False,False,False,False,False,False,False,False,False
02-23 4:00,0,0.0481,1743.451,185.5925,0.0,-0.0,0.0,0.0,10000.0,1743.451,10929.250566734658,10929.250566734658,1.01136466,1.011368324,1.011364951,4.2072769856,10930.826250861648,False,False,False,False,False,False,False,False,False
02-23 5:00,0,0.0481,1749.029,189.0082,0.0,-0.0,0.0,0.0,10000.0,1749.029,10938.961638063744,10938.961638063745,1.012269198,1.012272821,1.012268449,4.211036747840001,10940.594399697737,False,False,False,False,False,False,False,False,False
02-23 6:00,0,0.0481,1802.731,221.9607,0.0,-0.0,0.0,0.0,10000.0,1802.731,10953.634063492796,10953.634063492796,1.013683901,1.013688273,1.013682985,4.2169212176,10955.88270059762,False,False,False,False,False,False,False,False,False
02-23 7:00,0,0.0703,1951.986,313.9373,0.0,-0.0,0.0,0.0,10000.0,1951.986,10977.040805808268,10977.040805808268,1.016055895,1.016063222,1.016056644,4.2267925232,10981.52910485198,False,False,False,False,False,False,False,False,False
02-23 8:00,0,0.0703,1966.56,322.9493,0.0,-0.0,0.0,0.0,10000.0,1966.56,10927.587388591872,10927.587388591872,1.01150643,1.011633544,1.011584289,4.207866748800001,10932.3585006019,False,False,False,False,False,False,False,False,False
02-23 9:00,1,0.0703,-4040.72,490.702,-4040.72,4040.72,4040.72,0.0,10000.0,0.0,10624.033635226724,10624.033635226724,0.9840269026,0.9841431082,0.9840910634,4.0935519148160004,10635.359849823266,False,False,False,False,False,False,False,False,False
02-23 10:00,1,0.0703,-6604.72,961.737,-6604.72,6604.72,6604.72,0.0,13838.684,0.0,10489.284007940229,10489.284007940227,0.9745821878,0.9747100931,0.9746502207,4.054261901248,10533.281400228496,False,False,False,False,False,False,False,False,False
02-23 11:00,1,0.0703,-8656.58,1470.907,-8656.58,8656.58,8656.58,0.0,20113.168,0.0,10356.790079106231,10356.790079106231,0.967868534,0.9679947739,0.967932445,4.02633310144,10460.72024983568,False,False,False,False,False,False,False,False,False
02-23 12:00,1,0.0703,-8131.85,1310.1,-8131.85,8131.85,8131.85,0.0,28336.919,0.0,10382.854726659498,10382.854726659498,0.9682813533,0.968415504,0.9683501357,4.028050429728,10465.181999607817,False,False,False,False,False,False,False,False,False
02-23 13:00,1,0.0703,-5110.85,649.163,-5110.85,5110.85,5110.85,0.0,36062.1765,0.0,10533.309400002188,10533.309400002187,0.9764338583,0.9765854128,0.9765162973,4.061964850528,10553.294249510123,False,False,False,False,False,False,False,False,False
02-23 14:00,0,0.0703,1852.372,252.4586,0.0,-0.0,0.0,0.0,40917.484,1852.372,10844.061027025871,10844.061027025873,1.003608653,1.003814709,1.003737266,4.175011996479999,10846.9993501694,False,False,False,False,False,False,False,False,False
02-23 15:00,0,0.0703,1895.253,278.8808,0.0,-0.0,0.0,0.0,40917.484,1895.253,10838.8532258425,10838.8532258425,1.00318684,1.003382196,1.003308334,4.1732572544,10842.440396514294,False,False,False,False,False,False,False,False,False
02-23 16:00,0,0.0703,1987.204,335.6904,0.0,-0.0,0.0,0.0,40917.48400000001,1987.204,10848.495674442953,10848.495674442953,1.004227528,1.004395154,1.004331326,4.17758651648,10853.688149337055,False,False,False,False,False,False,False,False,False
02-23 17:00,0,0.0703,2041.704,369.4732,0.0,-0.0,0.0,0.0,40917.48400000001,2041.704,10951.302014738323,10951.302014738323,1.013835664,1.013837829,1.013840035,4.21755636224,10957.532854777572,False,False,False,False,False,False,False,False,False
02-23 18:00,0,0.0999,2134.314,423.7624,0.0,-0.0,0.0,2134.314,40917.48400000001,0.0,10952.333113875757,10952.333113875757,1.014112792,1.014118787,1.01412116,4.21870921472,10960.528053381058,False,False,True,False,False,False,False,False,False
02-23 19:00,0,0.0999,2289.253,509.708,0.0,-0.0,0.0,2289.253,38670.837684210535,0.0,10960.38482904882,10960.38482904882,1.015195532,1.015207148,1.015209105,4.22321341312,10972.230304095314,False,False,True,False,False,False,False,False,False
02-23 20:00,0,0.0999,2220.99,466.994,0.0,-0.0,0.0,2220.99,36261.09768421054,-4.547473508864641e-13,10950.401089517403,10950.401089517405,1.01409672,1.014108087,1.01411021,4.2186423552,10960.354347252645,False,False,True,False,False,False,False,False,False
02-23 21:00,0,0.0999,2174.821,438.2015,0.0,-0.0,0.0,2174.821,33923.21347368422,0.0,10944.57940933666,10944.57940933666,1.013448492,1.013459858,1.013462232,4.21594572672,10953.3483009479,False,False,True,False,False,False,False,False,False
02-23 22:00,0,0.0481,2156.139,426.5533,0.0,-0.0,0.0,0.0,31633.928210526323,2156.139,10942.90675966604,10942.90675966604,1.013251305,1.013263046,1.013265128,4.2151254288,10951.217104435726,False,False,False,False,False,False,False,False,False
02-23 23:00,0,0.0481,2105.441,394.986,0.0,-0.0,0.0,0.0,31633.928210526323,2105.441,10938.897970174346,10938.897970174346,1.012771077,1.01278236,1.012783817,4.21312768032,10946.02680163357,False,False,False,False,False,False,False,False,False
02-24 0:00,0,0.0481,2044.363,357.0466,0.0,-0.0,0.0,0.0,31633.928210526323,2044.363,10933.739287224624,10933.739287224624,1.012173436,1.01217989,1.012182221,4.210641493760001,10939.56749947505,False,False,False,False,False,False,False,False,False
02-24 1:00,0,0.0481,2033.953,350.5984,0.0,-0.0,0.0,7461.4314237966755,31633.928210526323,-5427.478423796676,10936.54263194513,10936.54263194513,1.012413383,1.01241967,1.012420795,4.21163967328,10942.160845940618,False,False,False,False,False,False,False,False,False
02-24 2:00,0,0.0481,2084.163,381.7704,0.0,-0.0,0.0,0.0,23779.78986968772,2084.163,10947.174470161986,10947.174470161986,1.013493001,1.013500412,1.013500245,4.21613088416,10953.829354088119,False,False,False,False,False,False,False,False,False
02-24 3:00,0,0.0481,2132.178,411.6323,0.0,-0.0,0.0,13090.80037620333,23779.78986968772,-10958.62237620333,10958.62237620333,10958.62237620333,1.014651518,1.014659845,1.014658263,4.22095031488,10966.350602394015,False,False,False,False,False,True,False,False,False
02-24 4:00,0,0.0481,2192.82,449.4358,0.0,-0.0,0.0,0.0,10000.0,2192.82,10972.04368810247,10972.04368810247,1.016029581,1.016039323,1.016036284,4.22668305696,10981.244703217888,False,False,False,False,False,False,False,False,False
02-24 5:00,0,0.0481,2238.366,477.891,0.0,-0.0,0.0,0.0,10000.0,2238.366,10984.457525164922,10984.457525164922,1.017288232,1.017299099,1.017294811,4.231919045120001,10994.848199499313,False,False,False,False,False,False,False,False,False
02-24 6:00,0,0.0481,2342.474,543.142,0.0,-0.0,0.0,0.0,10000.0,2342.474,11002.034402880694,11002.034402880694,1.019192822,1.019206062,1.019200566,4.23984213952,11015.43300258026,False,False,False,False,False,False,False,False,False
02-24 7:00,0,0.0703,2331.685,536.368,0.0,-0.0,0.0,0.0,10000.0,2331.685,11009.016156603846,11009.016156603846,1.019807325,1.019820024,1.01981382,4.242398472,11022.074549184854,False,False,False,False,False,False,False,False,False
02-24 8:00,1,0.0703,-4737.41,791.298,-4737.41,4737.41,4737.41,0.0,10000.0,0.0,10593.55394053393,10593.55394053393,0.9828894532,0.9829893792,0.9829444541,4.088820125312,10623.06630007579,False,False,False,False,False,False,False,False,False
02-24 9:00,1,0.0703,-8681.91,1592.461,-8681.91,8681.91,8681.91,0.0,14500.5395,0.0,10354.020535358388,10354.020535358388,0.9692606282,0.9693578063,0.9693092172,4.0321242133120005,10475.765999827612,False,False,False,False,False,False,False,False,False
02-24 10:00,1,0.0703,-11842.2,2766.79,-11842.2,11842.2,11842.2,0.0,22748.354,0.0,10019.908145165688,10019.908145165688,0.9617774193,0.9618679356,0.961818722,4.000994064288,10394.887500192472,False,False,False,False,False,False,False,False,False
02-24 11:00,1,0.0703,-13890.55,3717.6,-13890.55,13890.55,13890.55,0.0,33998.444,0.0,9655.73731700611,9655.73731700611,0.9573171803,0.957399078,0.9573518213,3.9824394700480004,10346.681250286216,False,False,False,False,False,False,False,False,False
02-24 12:00,1,0.0703,-13676.43,3497.89,-13676.43,13676.43,13676.430000000004,0.0,47194.4665,3.637978807091713e-12,9724.803997199298,9724.803997199298,0.9562132061,0.9562980183,0.956249346,3.9778469373760004,10334.749500401229,False,False,False,False,False,False,False,False,False
02-24 13:00,1,0.0703,-12902.61,3002.339,-12902.61,12902.61,12902.61,0.0,60187.075,0.0,9884.41175781612,9884.41175781612,0.9558039258,0.9558909447,0.9558415229,3.976144331328,10330.326000130613,False,False,False,False,False,False,False,False,False
02-24 14:00,1,0.0703,-10357.43,1866.063,-10357.43,10357.43,10357.43,0.0,72444.5545,0.0,10196.722043967446,10196.722043967446,0.9591107688,0.9592126517,0.9591583586,3.989900798208,10366.066349483812,False,False,False,False,False,False,False,False,False
02-24 15:00,1,0.0703,-6967.11,802.042,-6967.11,6967.11,6967.11,0.0,82284.113,0.0,10409.929908056576,10409.929908056576,0.9660236917,0.966143936,0.9660848964,4.018658557472,10440.781199719435,False,False,False,False,False,False,False,False,False
02-24 16:00,0,0.0703,1483.231,44.123005,0.0,-0.0,0.0,0.0,88902.8675,1483.231,10786.83275916854,10786.83275916854,0.9980501439,0.998223349,0.9981558989,4.151888598624001,10786.923000274071,False,False,False,False,False,False,False,False,False
02-24 17:00,0,0.0703,1755.39,203.442,0.0,-0.0,0.0,0.0,88902.8675,1755.39,10918.649946010411,10918.649946010411,1.010422358,1.010413406,1.010418069,4.20331976896,10920.545100446092,False,False,False,False,False,False,False,False,False
02-24 18:00,0,0.0999,1948.993,312.0513,0.0,-0.0,0.0,1948.993,88902.8675,0.0,10931.932714450712,10931.932714450712,1.011881652,1.011879029,1.011883651,4.20941676064,10936.385549490718,False,False,True,False,False,False,False,False,False
02-24 19:00,0,0.0999,2155.43,436.9268,0.0,-0.0,0.0,2155.43,86851.29592105263,0.0,10946.58177371086,10946.581773710861,1.0136289,1.01363298,1.013637352,4.2166962240000005,10955.298150077753,False,False,True,False,False,False,False,False,False
02-24 20:00,0,0.0999,2125.389,418.199,0.0,-0.0,0.0,2125.389,84582.4222368421,0.0,10939.9427104975,10939.9427104975,1.012947446,1.012952651,1.012957106,4.2138613753600005,10947.932997263382,False,False,True,False,False,False,False,False,False
02-24 21:00,0,0.0999,2146.226,431.1879,0.0,-0.0,0.0,2146.226,82345.17065789473,0.0,10940.689985045055,10940.689985045057,1.013063152,1.013070147,1.013074311,4.21434271232,10949.1835473688,False,False,True,False,False,False,False,False,False
02-24 22:00,0,0.0481,2168.714,445.2157,0.0,-0.0,0.0,0.0,80085.98539473684,2168.714,10943.281184839056,10943.281184839057,1.013354645,1.013363097,1.013366844,4.2155553232,10952.334002849759,False,False,False,False,False,False,False,False,False
02-24 23:00,0,0.0481,2143.416,429.4335,0.0,-0.0,0.0,0.0,80085.98539473684,2143.416,10942.200553972914,10942.200553972914,1.013196429,1.013204839,1.013208003,4.21489714464,10950.624004790201,False,False,False,False,False,False,False,False,False
02-25 0:00,0,0.0481,2089.13,395.627,0.0,-0.0,0.0,0.0,80085.98539473684,2089.13,10938.050319486889,10938.050319486889,1.012694842,1.012700129,1.012704626,4.21281054272,10945.202853979283,False,False,False,False,False,False,False,False,False
02-25 1:00,0,0.0481,2066.253,381.4074,0.0,-0.0,0.0,0.0,80085.98539473684,2066.253,10939.477986288275,10939.477986288275,1.012780153,1.0127849,1.012788189,4.213165436480001,10946.124895014698,False,False,False,False,False,False,False,False,False
02-25 2:00,0,0.0481,2082.332,391.4056,0.0,-0.0,0.0,0.0,80085.98539473684,2082.332,10946.381214819565,10946.381214819563,1.013451115,1.013456236,1.013458027,4.215956638400001,10953.376650324135,False,False,False,False,False,False,False,False,False
02-25 3:00,0,0.0481,2068.721,382.9424,0.0,-0.0,0.0,0.0,80085.98539473684,2068.721,10951.53947017034,10951.53947017034,1.013900407,1.013905195,1.01390582,4.21782569312,10958.232596929882,False,False,False,False,False,False,False,False,False
02-25 4:00,0,0.0481,2065.956,381.2254,0.0,-0.0,0.0,0.0,80085.98539473684,2065.956,10958.87352461993,10958.87352461993,1.014573034,1.014577739,1.014577073,4.22062382144,10965.50234755439,False,False,False,False,False,False,False,False,False
02-25 5:00,0,0.0481,2083.409,392.0754,0.0,-0.0,0.0,0.0,80085.98539473684,2083.409,10968.865339834629,10968.865339834627,1.015532324,1.015537403,1.015535655,4.22461446784,10975.870351034153,False,False,False,False,False,False,False,False,False
02-25 6:00,0,0.0481,2188.152,457.3506,0.0,-0.0,0.0,0.0,80085.98539473684,2188.152,10987.14068891678,10987.140688916781,1.017455442,1.017462853,1.017459938,4.232614638719999,10996.65540468424,False,False,False,False,False,False,False,False,False
02-25 7:00,0,0.0703,2171.335,446.8502,0.0,-0.0,0.0,0.0,80085.98539473684,2171.335,10993.590619525092,10993.590619525092,1.01801178,1.018018483,1.018014944,4.2349290048,11002.668304141052,False,False,False,False,False,False,False,False,False
02-25 8:00,1,0.0703,-4778.52,696.249,-4778.52,4778.52,4778.52,0.0,80085.98539473684,0.0,10613.497682830484,10613.497682830483,0.9841148375,0.9841314086,0.9841175438,4.093917724,10636.310249962109,False,False,False,False,False,False,False,False,False
