Time_stamp,Irradiance,P1 (kW),Q1 (kvar),P2 (kW),Q2 (kvar),P3 (kW),Q3 (kvar)
05-06 21:00,0,92.1896,-214.219,62.4088,-223.574,75.6578,-226.809
05-06 22:00,0,165.841,-176.141,111.037,-196.597,135.22,-193.655
05-06 23:00,0,171.079,-173.179,114.506,-194.43,139.487,-191.275
05-07 0:00,0,181.858,-167.078,121.637,-189.972,148.245,-186.388
05-07 1:00,0,198.536,-160.998,132.693,-186.415,161.82,-182.201
05-07 2:00,0,218.542,-149.621,145.929,-178.117,178.079,-173.098
05-07 3:00,0,250.457,-131.405,167.044,-164.85,204.026,-158.537
05-07 4:00,0,258.607,-126.741,172.433,-161.459,210.651,-154.812
05-07 5:00,0,261.972,-124.813,174.659,-160.057,213.387,-153.273
05-07 6:00,151,267.63,-121.57,178.402,-157.699,217.988,-150.683
05-07 7:00,330,-3291.74,400.453,-3319.71,360.692,-3322.89,416.191
05-07 8:00,514,-5257.36,1261.28,-5185.85,1150.51,-5239.91,1327.48
05-07 9:00,680,-6907.55,2451.41,-6778.16,2227.98,-6819.6,2573.49
05-07 10:00,810,-7983.63,3610.65,-7857.62,3293.83,-7821.67,3765.79
05-07 11:00,895,-8673.32,4514.3,-8545.5,4100.55,-8438.79,4667.93
05-07 12:00,928,-8898.71,4866.56,-8773.82,4423.04,-8642.54,5033.37
05-07 13:00,906,-8758.44,4630.7,-8629.58,4211.04,-8523.37,4803.35
05-07 14:00,831,-8206.57,3848.62,-8078.54,3511.36,-8046.16,4031.73
05-07 15:00,710,-7056.3,2675.17,-6956.18,2452.85,-6993.06,2828.89
05-07 16:00,552,-5540.22,1490.01,-5489.02,1372.72,-5560.98,1589
05-07 17:00,372,-3709.25,538.175,-3705.19,489.261,-3743.56,567.534
05-07 18:00,191,77.5972,-222.368,52.7468,-229.562,63.7938,-233.374
05-07 19:00,54,126.431,-195.031,85.0763,-209.494,103.5,-211.367
05-07 20:00,2,230.111,-139.692,153.707,-169.927,187.851,-167.672
05-07 21:00,0,301.548,-102.092,200.606,-140.359,245.668,-135.102
05-07 22:00,0,344.918,-77.0129,229.49,-125.4,280.812,-115.189
05-07 23:00,0,401.417,-47.5414,266.893,-105.009,326.834,-92.4571
05-08 0:00,0,426.061,-33.1224,283.201,-94.6038,346.902,-81.0074
05-08 1:00,0,452.362,-17.6801,300.599,-83.48,368.323,-68.7572
05-08 2:00,0,466.02,-9.63831,309.627,-77.6972,379.446,-62.384
05-08 3:00,0,495.302,4.31227,328.368,-65.6342,402.684,-49.0276
05-08 4:00,0,492.96,2.92612,326.826,-66.6255,400.78,-50.1216
05-08 5:00,0,435.572,-30.9049,288.926,-90.9095,354.096,-76.8775
05-08 6:00,149,226.626,-148.454,151.097,-174.889,184.474,-169.564
05-08 7:00,323,-3318.58,351.565,-3313.13,314.025,-3333.93,369.563
05-08 8:00,502,-5139.71,1188.14,-5070.02,1083.46,-5126.09,1251.61
05-08 9:00,660,-6651.3,2281.65,-6560.46,2091.14,-6585.05,2394.28
05-08 10:00,783,-7729.77,3346.61,-7614.5,3055.31,-7583.78,3484.23
05-08 11:00,784,-7738.54,3356.27,-7622.97,3063.9,-7591.6,3493.87
05-08 12:00,710,-7115.17,2688.63,-7008.5,2461.17,-7025.55,2822.47
05-08 13:00,709,-7106.22,2680.08,-6999.77,2453.42,-7017.32,2813.76
05-08 14:00,640,-6473.36,2116.05,-6382.1,1942.13,-6431.02,2237.62
05-08 15:00,517,-5274.79,1268.67,-5214.93,1165.26,-5279.49,1347.97
05-08 16:00,439,-4489.91,837.004,-4437.68,762.146,-4496.09,885.168
05-08 17:00,308,-3138.49,286.42,-3126.79,253.177,-3160.48,302.891
05-08 18:00,150,142.261,-186.157,95.4664,-203.049,116.073,-201.039
05-08 19:00,40,165.263,-176.494,110.583,-196.904,134.446,-190.756
05-08 20:00,2,182.1,-166.966,121.724,-189.94,148.121,-183.131
05-08 21:00,0,264.898,-123.159,176.488,-158.927,215.317,-148.841
05-08 22:00,0,286.1,-110.987,190.515,-150.082,232.537,-139.146
05-08 23:00,0,308.49,-98.0941,205.325,-140.726,250.724,-128.886
05-09 0:00,0,310.629,-96.8601,206.735,-139.834,252.46,-127.906
05-09 1:00,0,308.287,-98.2105,205.186,-140.814,250.558,-128.98
05-09 2:00,0,313.261,-95.3413,208.477,-138.732,254.598,-126.698
05-09 3:00,0,318.584,-92.2682,211.997,-136.505,258.923,-124.254
05-09 4:00,0,322.674,-89.9049,214.703,-134.792,262.246,-122.375
05-09 5:00,0,307.607,-98.6024,204.734,-141.099,250.005,-129.292
05-09 6:00,70,199.839,-160.283,133.48,-185.944,162.535,-178.436
05-09 7:00,148,135.091,-196.894,90.6854,-212.676,110.046,-207.689
05-09 8:00,190,77.0665,-226.023,52.4801,-236.457,63.106,-233.725
05-09 9:00,250,-2586.62,111.021,-2588.72,88.2699,-2605.98,118.165
05-09 10:00,339,-3496.95,409.189,-3483.96,367.669,-3518.33,431.484
05-09 11:00,323,-3319.37,349.456,-3311.81,312.018,-3343.58,368.35
05-09 12:00,281,-2821.99,217.866,-2838.81,188.314,-2857.53,226.826
05-09 13:00,418,-4195.87,763.181,-4194.36,699.872,-4216.73,799.55
05-09 14:00,625,-6209.02,2031.96,-6174.72,1875.92,-6183.98,2128.74
05-09 15:00,538,-5260.31,1433.72,-5278.77,1333.89,-5292.19,1507.91
05-09 16:00,349,-3292.17,516.988,-3375.84,471.398,-3355.17,529.408
05-09 17:00,272,-2510.31,265.626,-2617.76,228.069,-2581.6,262.11
05-09 18:00,156,293.1,-106.97,195.031,-143.899,238.459,-135.833
05-09 19:00,49,151.523,-187.656,101.41,-202.627,123.471,-200.256
05-09 20:00,3,75.3133,-227.026,51.2078,-233.863,61.7692,-234.499
05-09 21:00,0,14.1247,-261.022,10.6816,-258.898,12.0821,-261.876
05-09 22:00,0,38.3509,-247.596,26.7267,-249.002,31.7508,-251.058
05-09 23:00,0,82.3343,-223.107,55.8561,-230.983,67.4707,-231.348
05-10 0:00,0,133.971,-194.162,90.0548,-209.74,109.425,-208.092
05-10 1:00,0,180.428,-167.942,120.801,-190.561,147.161,-187.078
05-10 2:00,0,221.821,-144.434,148.211,-173.397,180.818,-168.258
05-10 3:00,0,274.181,-114.505,182.888,-151.595,223.408,-144.337
05-10 4:00,0,291.813,-107.71,194.181,-144.436,237.413,-136.423
05-10 5:00,0,271.064,-119.634,180.457,-153.089,220.55,-145.923
05-10 6:00,147,152.514,-187.097,102.065,-202.218,124.275,-199.809
05-10 7:00,304,-3125.04,280.699,-3119.79,247.753,-3140.96,295.815
05-10 8:00,422,-4317.19,772.15,-4288.3,704.65,-4324.78,811.376
05-10 9:00,478,-4887.49,1067.33,-4846.97,977.856,-4893.01,1124.33
05-10 10:00,424,-4365.3,774.654,-4325.19,706.037,-4379.32,819.097
05-10 11:00,314,-3182.94,311.979,-3176.61,277.163,-3207.54,328.914
05-10 12:00,238,-2407.32,82.3547,-2417.32,61.0477,-2430.06,86.8816
05-10 13:00,180,116.904,-200.408,78.6927,-213.487,95.4944,-212.468
05-10 14:00,107,109.647,-204.477,73.8937,-216.469,89.6047,-215.734
05-10 15:00,53,103.186,-208.097,69.6166,-219.125,84.358,-218.641
05-10 16:00,43,103.186,-208.097,69.6166,-219.125,84.3578,-218.641
05-10 17:00,30,103.186,-208.097,69.6166,-219.125,84.3578,-218.641
05-10 18:00,14,103.186,-208.097,69.6166,-219.125,84.3578,-218.641
05-10 19:00,3,71.3702,-225.873,48.5552,-232.182,58.5269,-232.929
05-10 20:00,0,83.4118,-219.154,56.5274,-227.244,68.3027,-227.527
05-10 21:00,0,132.604,-191.59,89.0919,-207.019,108.249,-205.387
05-10 22:00,0,167.843,-175.036,112.289,-195.838,136.539,-189.59
05-10 23:00,0,187.688,-167.18,125.442,-190.977,152.673,-183.946
05-11 0:00,0,198.495,-161.047,132.592,-186.5,161.444,-179.046
05-11 1:00,0,221.834,-147.77,148.033,-176.819,180.389,-168.446
05-11 2:00,0,215.21,-151.542,143.648,-179.57,175.011,-171.457
05-11 3:00,0,165.714,-179.623,110.901,-200.067,134.84,-193.893
05-11 4:00,0,144.671,-191.497,97.0257,-208.725,117.821,-203.367
05-11 5:00,0,138.356,-195.056,92.8455,-211.331,112.695,-206.217
05-11 6:00,29,44.7939,-244.018,30.9936,-246.367,36.983,-248.176
05-11 7:00,59,9.90528,-263.354,7.88779,-260.619,8.65714,-263.757
05-11 8:00,102,59.1233,-236.049,40.4837,-240.5,48.6186,-241.76
05-11 9:00,161,129.903,-196.45,87.3608,-211.417,106.119,-209.929
05-11 10:00,231,-2349.52,80.3091,-2375.6,57.6255,-2373.13,83.3319
05-11 11:00,288,-2956.96,239.139,-2965.78,208.774,-2971.15,250.75
05-11 12:00,328,-3308.39,397.877,-3335.46,358.178,-3339.48,413.518
05-11 13:00,395,-3905,681.913,-3941.43,626.928,-3935.31,707.974
05-11 14:00,413,-4013.52,777.596,-4072.99,719.376,-4052.44,805.011
05-11 15:00,360,-3369.56,567.816,-3464.09,520.142,-3437,581.259
05-11 16:00,268,-2354.23,289.51,-2496.88,247.15,-2447.55,278.799
05-11 17:00,150,492.972,6.2746,327.194,-63.0972,401.607,-49.6809
05-11 18:00,65,390.961,-53.6498,259.808,-106.17,318.558,-97.1932
05-11 19:00,20,200.743,-159.78,134.288,-185.465,163.698,-181.219
05-11 20:00,2,118.846,-206.058,80.0028,-219.36,96.912,-215.014
05-11 21:00,0,9.10956,-263.829,7.29158,-261.011,7.87244,-260.796
05-11 22:00,0,33.8399,-250.133,23.6766,-250.909,27.932,-249.774
05-11 23:00,0,75.0043,-227.228,50.9506,-234.045,61.3322,-231.366
05-12 0:00,0,113.412,-205.738,76.3983,-218.257,92.5073,-214.119
05-12 1:00,0,135.583,-193.28,91.088,-209.119,110.508,-204.131
05-12 2:00,0,200.386,-156.645,134.001,-182.325,163.117,-174.824
05-12 3:00,0,230.77,-139.329,154.203,-169.637,188.176,-164.134
05-12 4:00,0,236.621,-135.991,158.079,-167.202,192.936,-161.464
05-12 5:00,0,194.739,-159.827,130.328,-184.602,158.863,-180.543
05-12 6:00,124,39.1771,-247.137,27.284,-248.658,32.4343,-250.681
05-12 7:00,278,-2965.58,163.159,-2924.02,138.291,-2963.85,178.661
05-12 8:00,404,-4187.03,676.384,-4142.81,613.708,-4189.48,713.205
05-12 9:00,534,-5407.1,1402.19,-5367.01,1290.45,-5412.35,1479.53
05-12 10:00,691,-6860.06,2547.57,-6797.31,2343.97,-6800.78,2669.07
05-12 11:00,802,-7783,3527.37,-7720.89,3247.6,-7653.01,3664.61
05-12 12:00,775,-7510.65,3263.4,-7466.32,3015.74,-7411.4,3400.25
05-12 13:00,681,-6612.67,2441.28,-6609.04,2275.57,-6594.23,2566.47
05-12 14:00,659,-6407.12,2275,-6399.13,2113.22,-6393.39,2388.05
05-12 15:00,589,-5764.63,1762.3,-5767.34,1639.43,-5786.01,1859.26
05-12 16:00,400,-3843.84,704.511,-3901.55,650.52,-3894.37,732.172
05-12 17:00,243,-2271.22,166.551,-2352.23,134.898,-2326.61,161.647
05-12 18:00,129,276.111,-116.737,183.798,-150.984,224.653,-143.613
05-12 19:00,35,166.847,-179,111.543,-196.305,135.91,-193.329
05-12 20:00,2,88.5083,-219.657,59.9474,-228.446,72.4879,-228.573
05-12 21:00,0,9.50146,-263.58,7.61932,-260.785,8.329,-263.938
05-12 22:00,0,45.5979,-243.571,31.5265,-246.037,37.6353,-247.816
05-12 23:00,0,99.5525,-213.478,67.2599,-223.91,81.4581,-223.607
05-13 0:00,0,143.356,-188.879,96.2531,-205.88,117.032,-203.864
05-13 1:00,0,174.842,-171.104,117.104,-192.871,142.622,-189.611
05-13 2:00,0,203.035,-155.12,135.771,-181.195,165.542,-176.809
05-13 3:00,0,233.101,-138.005,155.683,-168.708,189.991,-163.116
05-13 4:00,0,261.284,-121.897,174.344,-156.976,212.915,-150.242
05-13 5:00,26,248.182,-129.393,165.664,-162.436,202.255,-156.232
05-13 6:00,134,121.069,-201.423,81.4845,-215.073,98.9201,-213.928
05-13 7:00,301,-3163.96,251.133,-3141.83,220.026,-3175.39,268.862
05-13 8:00,436,-4510.09,815.845,-4452.66,742.963,-4506.47,863.336
05-13 9:00,514,-5255.34,1261.36,-5184.42,1150.75,-5238.16,1327.51
05-13 10:00,532,-5397.31,1375.23,-5334.17,1257.86,-5378.88,1444.74
05-13 11:00,549,-5523.41,1485.78,-5469.55,1362.44,-5504.29,1558.18
05-13 12:00,605,-6015.15,1863.82,-5974.65,1720.81,-5986.43,1952.9
05-13 13:00,592,-5815.07,1769.64,-5800.82,1641.51,-5804.42,1854.75
05-13 14:00,513,-4945.69,1268.55,-4973.9,1180.85,-4987.82,1334.78
05-13 15:00,409,-3868.98,755.125,-3949.8,700.709,-3940.23,785.863
05-13 16:00,299,-2756.43,345.809,-2855.79,306.462,-2828.52,346.932
05-13 17:00,242,-2254.39,165.765,-2338.54,133.376,-2318.78,158.939
05-13 18:00,168,231.443,-138.933,154.589,-169.373,188.937,-167.063
05-13 19:00,59,87.3628,-220.297,59.1852,-228.919,71.5524,-229.09
05-13 20:00,4,59.1244,-236.049,40.4837,-240.5,48.6193,-241.76
05-13 21:00,0,20.8201,-257.316,15.1158,-256.165,17.5174,-258.889
05-13 22:00,0,131.315,-195.657,88.2974,-210.834,107.267,-209.291
05-13 23:00,0,172.561,-172.394,115.592,-193.816,140.767,-190.645
05-14 0:00,0,193.225,-160.689,129.275,-185.261,157.566,-181.268
05-14 1:00,0,209.375,-151.517,139.97,-178.564,170.696,-173.926
05-14 2:00,0,227.952,-140.941,152.272,-170.849,185.803,-165.464
05-14 3:00,0,244.664,-131.404,163.338,-163.899,199.395,-157.839
05-14 4:00,0,245.113,-131.147,163.634,-163.713,199.76,-157.634
05-14 5:00,42,204.334,-154.382,136.627,-180.658,166.596,-176.22
05-14 6:00,163,145.078,-187.912,97.3883,-205.173,118.429,-203.087
05-14 7:00,326,-3460.94,337.485,-3413.88,299.587,-3456.31,359.613
05-14 8:00,447,-4655.4,871.864,-4582.58,791.596,-4630.8,917.589
05-14 9:00,531,-5367.83,1371.5,-5308.2,1253.87,-5338.66,1432.52
05-14 10:00,616,-6004.29,1945.89,-5986.09,1798.67,-5977.99,2028.14
05-14 11:00,664,-6333.83,2296.13,-6342.66,2135.07,-6312.3,2395.5
05-14 12:00,702,-6622.98,2589.91,-6641.63,2414.36,-6599.53,2706.83
05-14 13:00,806,-7487.53,3512.17,-7527.74,3283.79,-7412.67,3645.32
05-14 14:00,783,-7235.84,3289.5,-7298.32,3088.64,-7189.79,3421.42
05-14 15:00,602,-5580.93,1860.05,-5686.75,1758.72,-5645.74,1952.47
05-14 16:00,428,-3857.12,897.563,-4016.23,840.689,-3969.26,925.94
05-14 17:00,258,-2134.92,312.987,-2325.98,262.474,-2256.46,291.277
05-14 18:00,136,451.002,-18.4683,299.584,-80.7736,368.087,-72.2721
05-14 19:00,51,235.353,-143.473,156.868,-171.266,191.563,-165.589
05-14 20:00,5,132.184,-198.559,88.8452,-213.858,107.745,-209.003
05-14 21:00,0,56.5184,-237.531,38.7027,-241.626,46.3315,-239.642
05-14 22:00,0,20.8455,-257.336,15.067,-256.22,17.3912,-255.569
05-14 23:00,0,9.51685,-263.604,7.56136,-260.844,8.20274,-260.614
05-15 0:00,0,9.10957,-263.829,7.29158,-261.011,7.87244,-260.796
05-15 1:00,0,9.10957,-263.829,7.29158,-261.011,7.87244,-260.796
05-15 2:00,0,9.10957,-263.829,7.29158,-261.011,7.87244,-260.796
05-15 3:00,0,9.53984,-263.591,7.57666,-260.835,8.2214,-260.604
05-15 4:00,0,9.34358,-263.7,7.44662,-260.915,8.06223,-260.691
05-15 5:00,23,9.10957,-263.829,7.29158,-261.011,7.87244,-260.796
05-15 6:00,80,16.5416,-259.718,12.2157,-257.977,13.9003,-257.486
05-15 7:00,141,21.3607,-257.05,15.4085,-256.009,17.8091,-255.339
05-15 8:00,257,-2708.41,118.291,-2692.54,96.3587,-2710.86,129.374
05-15 9:00,368,-3722.67,545.033,-3730.09,496.068,-3741.81,568.883
05-15 10:00,448,-4430.69,939.234,-4474.08,872.731,-4460.67,978.513
05-15 11:00,382,-3682.69,639.575,-3750.62,589.024,-3729.09,660.488
05-15 12:00,234,-2102.98,179.173,-2221.36,141.773,-2177.11,167.213
05-15 13:00,199,-1739.91,98.4724,-1852.91,63.8229,-1808.57,82.4896
05-15 14:00,278,-2688.81,263.609,-2768.84,228.206,-2746.72,265.037
05-15 15:00,348,-3446.03,477.755,-3483.07,434,-3480.44,495.646
05-15 16:00,318,-3181.51,352.428,-3205.63,315.338,-3211.25,366.634
05-15 17:00,290,-2950.59,239.418,-2956.41,208.999,-2972.04,251.34
05-15 18:00,188,108.769,-204.967,73.3434,-216.81,88.9299,-216.108
05-15 19:00,59,69.9209,-226.679,47.6151,-232.764,57.3743,-233.566
05-15 20:00,5,58.8438,-232.848,40.28,-237.302,48.3791,-238.53
05-15 21:00,0,46.7645,-239.564,32.2805,-242.246,38.5709,-243.938
05-15 22:00,0,97.1544,-211.471,65.6528,-221.585,79.4945,-221.335
05-15 23:00,0,129.066,-193.576,86.786,-208.453,105.421,-206.958
05-16 0:00,0,166.347,-175.878,111.347,-196.426,135.384,-190.233
05-16 1:00,0,198.165,-161.23,132.43,-186.601,161.246,-179.157
05-16 2:00,0,223.476,-146.829,149.184,-176.096,181.801,-167.654
05-16 3:00,0,249.007,-132.252,166.081,-165.478,202.54,-156.022
05-16 4:00,0,266.095,-122.466,177.389,-158.358,216.423,-148.219
05-16 5:00,45,274.336,-117.738,182.842,-154.921,223.118,-144.451
05-16 6:00,172,197.174,-161.793,131.766,-187.017,160.439,-179.608
05-16 7:00,333,-3387.02,397.853,-3392.67,357.728,-3407.31,416.274
05-16 8:00,440,-4470.03,863.429,-4457.7,794.267,-4487.07,909.214
05-16 9:00,475,-4860.55,1049.99,-4819.46,961.658,-4866.39,1106.33
05-16 10:00,455,-4720,934.642,-4659.52,850.448,-4708.07,982.339
05-16 11:00,443,-4594.19,870.299,-4537,791.543,-4585.78,915.444
05-16 12:00,448,-4631.78,898.351,-4578.12,818.098,-4624.26,944.242
05-16 13:00,441,-4495.62,868.29,-4464.56,793.971,-4499.81,911.286
05-16 14:00,399,-3966.79,675.946,-3976.1,619.537,-3995.05,707.43
05-16 15:00,331,-3160.55,420.633,-3223.37,380.251,-3217.81,433.576
05-16 16:00,225,-2039.9,135.739,-2139.39,102.313,-2104.41,125.418
05-16 17:00,124,329.362,-86.0369,218.953,-128.757,268.25,-122.332
05-16 18:00,73,276.104,-116.732,183.744,-150.998,224.929,-146.803
05-16 19:00,24,118.416,-206.294,79.5152,-216.257,96.5984,-215.188
05-16 20:00,3,62.4503,-234.197,42.6882,-239.137,51.3216,-240.269
05-16 21:00,0,24.7153,-255.158,17.6957,-254.575,20.6798,-257.15
05-16 22:00,0,76.3692,-226.437,51.9055,-233.43,62.6255,-234.026
05-16 23:00,0,116.417,-204.025,78.4289,-216.972,95.1605,-216.012
05-17 0:00,0,159.573,-179.734,106.991,-199.185,130.211,-196.529
05-17 1:00,0,191.4,-161.724,128.067,-186.017,156.082,-182.097
05-17 2:00,0,238.272,-135.055,159.108,-166.557,194.197,-160.757
05-17 3:00,0,282.712,-112.945,188.162,-148.232,230.016,-140.592
05-17 4:00,0,277.28,-116.066,184.57,-150.497,225.602,-143.079
05-17 5:00,46,217.538,-150.238,145.054,-175.339,177.065,-170.337
05-17 6:00,174,59.8578,-235.64,40.9711,-240.199,49.216,-241.431
05-17 7:00,349,-3694.98,416.521,-3633.18,371.544,-3692.71,444.579
05-17 8:00,530,-5430.57,1355.35,-5361.26,1241.62,-5414.12,1430.86
05-17 9:00,696,-6862.4,2562.91,-6798.44,2360.03,-6790.48,2678.65
05-17 10:00,7.91E+02,-7.62E+03,3.39E+03,-7.56E+03,3.12E+03,-7.50E+03,3.53E+03
05-17 11:00,7.10E+02,-6.94E+03,2.67E+03,-6.89E+03,2.47E+03,-6.88E+03,2.80E+03
05-17 12:00,6.49E+02,-6.34E+03,2.17E+03,-6.31E+03,2.02E+03,-6.32E+03,2.29E+03
05-17 13:00,6.59E+02,-6.35E+03,2.25E+03,-6.35E+03,2.09E+03,-6.35E+03,2.37E+03
05-17 14:00,5.97E+02,-5.72E+03,1.80E+03,-5.74E+03,1.68E+03,-5.74E+03,1.90E+03
05-17 15:00,4.73E+02,-4.47E+03,1.08E+03,-4.54E+03,1.00E+03,-4.54E+03,1.12E+03
05-17 16:00,3.62E+02,-3.29E+03,5.96E+02,-3.43E+03,5.48E+02,-3.38E+03,6.07E+02
05-17 17:00,2.87E+02,-2.57E+03,3.40E+02,-2.70E+03,2.98E+02,-2.66E+03,3.34E+02
05-17 18:00,173,419.135,-37.1826,278.433,-94.303,341.506,-84.1095
05-17 19:00,63,261.12,-128.736,173.878,-160.573,212.461,-153.854
05-17 20:00,6,177.224,-173.115,118.714,-195.207,144.59,-191.892
05-17 21:00,0,19.574,-258.005,14.2912,-256.674,16.506,-259.445
05-17 22:00,0,9.05767,-263.822,7.32657,-260.965,7.96913,-264.135
05-17 23:00,0,9.05766,-263.822,7.32657,-260.965,7.96912,-264.135
05-18 0:00,0,9.59207,-263.527,7.68049,-260.747,8.40293,-263.897
05-18 1:00,0,18.6569,-258.513,13.6838,-257.048,15.7615,-259.854
05-18 2:00,0,25.4369,-254.758,18.1739,-254.28,21.2657,-256.828
05-18 3:00,0,32.2646,-250.973,22.6956,-251.49,26.809,-253.778
05-18 4:00,0,45.2455,-243.767,31.2925,-246.182,37.349,-247.974
05-18 5:00,48,43.2444,-244.879,29.9673,-247.001,35.7241,-248.869
05-18 6:00,178,19.7461,-257.91,14.4051,-256.603,16.6457,-259.368
05-18 7:00,357,-3772.88,451.259,-3711.69,403.624,-3770.65,480.655
05-18 8:00,540,-5575.69,1419.12,-5489.68,1296.1,-5548.28,1497.84
05-18 9:00,702,-7059.03,2630.76,-6939.12,2395.34,-6962.97,2754.99
05-18 10:00,8.22E+02,-8.04E+03,3.72E+03,-7.93E+03,3.40E+03,-7.88E+03,3.87E+03
05-18 11:00,8.91E+02,-8.64E+03,4.47E+03,-8.51E+03,4.06E+03,-8.41E+03,4.62E+03
05-18 12:00,9.13E+02,-8.75E+03,4.69E+03,-8.64E+03,4.27E+03,-8.52E+03,4.86E+03
05-18 13:00,8.92E+02,-8.61E+03,4.46E+03,-8.49E+03,4.07E+03,-8.40E+03,4.64E+03
05-18 14:00,826,-8150.45,3794.02,-8027.43,3464.94,-7997.73,3977.18
05-18 15:00,722,-7165.4,2778.98,-7061.89,2546.33,-7092.6,2934.79
05-18 16:00,577,-5775.13,1657.03,-5720.81,1527.06,-5786.25,1763.74
05-18 17:00,400,-3999.25,661.314,-3989.22,604.042,-4029.04,697.526
05-18 18:00,2.17E+02,-2.17E+03,35.24,-2.19E+03,15.3185,-2.19E+03,35.7859
05-18 19:00,70,69.8962,-226.662,47.6494,-232.719,57.5345,-236.834
05-18 20:00,6,58.8138,-232.833,40.315,-237.257,48.5285,-241.808
05-18 21:00,0,92.2895,-214.164,62.4753,-223.533,75.7392,-226.764
05-18 22:00,0,129.52,-193.295,87.1211,-208.222,106.012,-209.971
05-18 23:00,0,176.057,-170.363,117.795,-192.375,143.518,-189.026
05-19 0:00,0,228.524,-143.932,152.532,-173.972,186.194,-168.549
05-19 1:00,0,269.918,-120.258,179.921,-156.742,219.851,-149.635
05-19 2:00,0,299.262,-103.392,199.331,-144.494,243.717,-136.179
05-19 3:00,0,308.191,-98.2468,205.198,-140.786,250.935,-132.101
05-19 4:00,0,300.783,-102.517,200.297,-143.883,244.909,-135.505
05-19 5:00,23,231.317,-142.339,154.379,-172.812,188.464,-167.276
05-19 6:00,61,68.7196,-230.679,46.9467,-239.886,56.3247,-237.471
05-19 7:00,103,10.4027,-263.079,8.21729,-260.416,9.06092,-263.535
05-19 8:00,126,93.6503,-216.781,63.3504,-226.336,76.6633,-226.261
05-19 9:00,150,217.993,-146.614,145.676,-174.987,177.705,-170.002
05-19 10:00,168,247.032,-130.05,164.908,-162.912,201.322,-156.757
05-19 11:00,196,-1906.36,29.4021,-1963.72,5.35619,-1949.21,22.1715
05-19 12:00,201,-1929.66,51.1994,-1997.42,24.7147,-1977.96,42.8346
05-19 13:00,146,323.508,-89.4322,215.102,-131.214,263.13,-121.899
05-19 14:00,117,398.733,-49.1286,264.869,-102.967,324.334,-90.5506
05-19 15:00,135,466.671,-9.26539,309.786,-74.2771,379.617,-58.9714
05-19 16:00,214,-1832.98,174.759,-1992.93,128.859,-1928.18,152.348
05-19 17:00,220,-1923.23,178.957,-2074.17,135.063,-2013.85,159.297
05-19 18:00,131,403.671,-46.2439,268.132,-100.889,328.353,-88.2617
05-19 19:00,53,239.902,-140.875,159.876,-169.377,195.258,-163.516
05-19 20:00,6,150.662,-188.121,101.163,-206.161,123.049,-203.896
05-19 21:00,0,10.0427,-263.278,7.98085,-260.562,8.7711,-263.694
05-19 22:00,0,13.0045,-261.64,9.94317,-259.353,11.1764,-262.373
05-19 23:00,0,41.1215,-246.057,28.5723,-247.862,34.0139,-249.811
05-20 0:00,0,114.426,-205.139,77.1427,-217.771,93.5829,-216.886
05-20 1:00,0,157.12,-181.115,105.412,-200.17,128.272,-197.608
05-20 2:00,0,208.94,-151.76,139.741,-178.707,170.417,-174.082
05-20 3:00,0,242.84,-132.441,162.202,-164.612,197.998,-158.623
05-20 4:00,0,227.301,-141.307,151.903,-171.08,185.353,-165.716
05-20 5:00,27,144,-188.519,96.7125,-205.594,117.603,-203.547
05-20 6:00,83,14.923,-260.579,11.2143,-258.57,12.7345,-261.517
05-20 7:00,173,23.9522,-255.58,17.1966,-254.882,20.0678,-257.487
05-20 8:00,269,-2706.56,191.039,-2735.22,162.358,-2739.28,197.452
05-20 9:00,309,-3004,355.021,-3072.08,317.031,-3055.23,363.161
05-20 10:00,347,-3379.74,501.696,-3442.37,456.256,-3432.9,516.288
05-20 11:00,393,-3828.15,684.688,-3877.34,629.213,-3871.48,709.053
05-20 12:00,391,-3791.52,678.527,-3846.42,623.802,-3837.71,701.993
05-20 13:00,458,-4488.26,995.505,-4535.96,925.348,-4538.45,1041.87
